Vehicle_Density,Penetration_Rate,Algorithm,Run,EAR_Mean,EAR_Median,CBR_Mean,CBR_Median,AOI_Mean,AOI_Median,CPM_Size_Mean,CPM_Size_Median
60,0.5,NO_FORWARDING,2,0.8713557908522461,0.9128658384057367,0.21975188501118628,0.23826382978722022,0,0,4.305846605196982,4.0
60,0.5,NO_FORWARDING,3,0.9107877093797172,0.9569993722536095,0.6474672100552946,0.7000209150326792,0,0,35.594675937937836,34.0
60,0.5,NO_FORWARDING,4,0.866836795492558,0.9098773727532337,0.21274344215549557,0.23213770491802116,0,0,4.159084633439183,4.0
60,0.5,NO_FORWARDING,5,0.8691251014622404,0.9140275177074004,0.2239258616949356,0.24424262295080726,0,0,4.343484991250505,4.0
60,0.5,NO_FORWARDING,6,0.8716903666640173,0.916197127212126,0.22602427833130842,0.24653114754096955,0,0,4.309542929799906,4.0
60,0.5,NO_FORWARDING,7,0.863129490839727,0.9057162185016067,0.21256749504149922,0.23178613861384562,0,0,4.164395971985087,4.0
60,0.5,NO_FORWARDING,8,0.9107484613234157,0.956539565395654,0.6474875511397046,0.7000244274809146,0,0,36.41270513499206,35.0
60,0.5,NO_FORWARDING,9,0.8664785850033085,0.910617876424715,0.21382589409394387,0.2338754098360537,0,0,4.322021302947734,4.0
60,0.5,MULTI_HOP,0,0.8720340531223563,0.9138126927446844,0.2217933625105711,0.24250054644807403,0,0,4.262498320118263,4.0
60,0.5,MULTI_HOP,1,0.8622871966050667,0.9073294018534119,0.211083662411264,0.23006120218577972,0,0,4.319333380510933,4.0
60,0.5,MULTI_HOP,2,0.9104154587577457,0.9533333333333334,0.6471767873337366,0.7000169014084513,0,0,35.60170239269217,33.0
60,0.5,MULTI_HOP,3,0.9088820238369917,0.9530334367459496,0.6471333814794951,0.7000240437158479,0,0,37.01906859322125,35.0
60,0.5,MULTI_HOP,4,0.8661801946763493,0.9117475647323287,0.22393399252342225,0.2434061465720867,0,0,4.229170199057275,4.0
60,0.5,MULTI_HOP,5,0.9156882286108413,0.9607479784366577,0.6468040190508381,0.7000040712468185,0,0,36.91967204329886,35.0
60,0.5,MULTI_HOP,6,0.9197123996156208,0.9685891748003549,0.6471213845951701,0.7000230452674897,0,0,36.41661372299873,35.0
60,0.5,MULTI_HOP,7,0.9150079027951811,0.9627631807899774,0.6472074095956548,0.700022391857508,0,0,36.01567661091595,34.0
60,0.5,MULTI_HOP,8,0.9103684832780393,0.9550689233990578,0.6470390810789545,0.7000319248826281,0,0,36.625552067259086,36.0
60,0.5,MULTI_HOP,9,0.9195186669813913,0.9677791585300906,0.6471010940707461,0.7000425531914871,0,0,35.69959939649342,35.0
